20150503_221016	20150503_221016.115	0.34356794	9.882068	-0.07062895	0.3422212	9.79827	-0.21218613	0.004261058	0.02130529	0.0063915867	0.0013467384	0.08379706	0.14155717	-21.356691	13.514513	12.457697	0.39109546	0.5982139	0.59841555	0.36205438
20150503_221016	20150503_221016.149	0.34356794	9.882068	-0.07062895	0.3422212	9.79827	-0.21218613	0.004261058	0.02130529	0.0063915867	0.0013467384	0.08379706	0.14155717	-21.356691	13.514513	12.457697	0.39109546	0.5982139	0.59841555	0.36205438
20150503_221016	20150503_221016.181	0.41299978	9.835381	-0.039504327	0.35254622	9.7981205	-0.20365678	0.0031957934	0.041545313	0.010652645	0.060453594	0.037259765	0.16415246	-21.103842	13.512291	14.312955	0.39049467	0.5982414	0.59932625	0.36114997
20150503_221016	20150503_221016.214	0.4441244	9.876082	-0.044292733	0.35838208	9.797971	-0.197372	0.0	0.039414782	0.007456851	0.08574235	0.07811083	0.15307927	-20.90719	12.872427	14.550039	0.39015478	0.59819734	0.5998657	0.36069462
20150503_221016	20150503_221016.248	0.4249708	9.809045	-0.020350715	0.36317047	9.797971	-0.19168578	0.0031957934	0.02876214	0.007456851	0.06180033	0.011073183	0.17133506	-20.659517	12.161979	14.43343	0.38990375	0.5981177	0.6003081	0.36036164
20150503_221016	20150503_221016.280	0.41060558	9.832987	-0.04309563	0.3660136	9.797971	-0.185401	-0.002130529	0.018109495	0.0031957934	0.044592008	0.0350152	0.14230536	-20.584969	11.781155	14.096747	0.3896853	0.59799325	0.60066307	0.3602131
20150503_221016	20150503_221016.313	0.36870706	9.880871	-0.047884032	0.3660136	9.797971	-0.1846528	-0.004261058	0.013848438	-0.002130529	0.0026934769	0.082899235	0.13676877	-20.800867	11.840993	13.795845	0.3896689	0.59796834	0.60068905	0.36022887
20150503_221016	20150503_221016.354	0.3890578	9.837775	-0.05267244	0.36152446	9.79827	-0.1774702	0.0053263223	0.022370553	-0.010652645	0.027533319	0.039504327	0.12479776	-21.62662	12.623652	13.689041	0.38898697	0.5981066	0.6010762	0.36009037
20150503_221016	20150503_221016.379	0.3890578	9.837775	-0.05267244	0.36152446	9.79827	-0.1774702	0.0053263223	0.022370553	-0.010652645	0.027533319	0.039504327	0.12479776	-21.62662	12.623652	13.689041	0.38898697	0.5981066	0.6010762	0.36009037
20150503_221016	20150503_221016.414	0.39743748	9.844957	-0.047884032	0.3585317	9.79842	-0.17342998	0.0031957934	0.023435818	-0.013848438	0.038905777	0.046537295	0.12554595	-21.919336	13.003239	14.042711	0.38858247	0.59820116	0.6012859	0.36002025
