20150502_223419	20150502_223419.507	2.3918076	7.3442135	5.4420204	1.8977041	7.813178	5.6142535	0.08765635	0.0064563015	0.32195807	0.49410337	-0.46896425	-0.17223288	33.1907	-1.2850579	7.766488	0.069401525	-0.45708966	-0.8204762	0.336261
20150502_223419	20150502_223419.541	2.4588451	7.350199	5.306748	1.988983	7.79582	5.606921	0.016283631	-0.018044781	0.2580422	0.46986207	-0.4456208	-0.30017304	33.4193	-1.6446351	8.075225	0.066352814	-0.45795396	-0.81867564	0.3400673
20150502_223419	20150502_223419.572	2.610877	7.3992805	5.3235073	2.0652983	7.77936	5.602133	-0.0050216564	-0.04467639	0.17282104	0.5455787	-0.3800795	-0.27862522	33.4988	-2.131056	8.593974	0.06337527	-0.4586366	-0.8174884	0.34256223
20150502_223419	20150502_223419.605	2.433706	7.524976	5.317522	2.1143794	7.7717285	5.594501	-0.00821745	-0.07983012	0.07694724	0.31932664	-0.24675241	-0.2769792	33.28443	-2.6710877	9.050947	0.061060175	-0.45937657	-0.81695455	0.343264
20150502_223419	20150502_223419.638	2.256535	7.3609734	5.309142	2.1428106	7.7588596	5.6015344	-0.04443644	-0.047872186	0.044989314	0.11372458	-0.3978864	-0.2923919	32.95731	-3.1001263	9.254336	0.059458416	-0.45920092	-0.81698114	0.34371647
20150502_223419	20150502_223419.671	2.3403323	7.735666	5.400122	2.148796	7.7428484	5.6211367	-0.084912494	0.057592988	0.03430391	0.19153613	-0.007182605	-0.22101474	32.62625	-3.465455	9.429971	0.059226237	-0.4581337	-0.8171455	0.34478834
20150502_223419	20150502_223419.704	2.2493525	7.2747817	5.681441	2.1392193	7.7281837	5.6450787	-0.025257686	0.1289657	0.031108119	0.110133275	-0.45340195	0.036361936	32.254917	-3.7874215	9.691196	0.060161643	-0.45668492	-0.8171665	0.3464944
20150502_223419	20150502_223419.738	2.1416135	7.4136457	5.792771	2.0958242	7.7162127	5.67755	-0.056150354	0.14600994	-0.07328779	0.045789108	-0.30256724	0.11522096	31.908173	-3.891324	9.793126	0.06211827	-0.45460024	-0.81803167	0.346849
20150502_223419	20150502_223419.770	1.9572599	7.615956	5.864597	2.032827	7.707384	5.7124157	-0.07745564	0.13429202	-0.13507313	-0.07556699	-0.09142858	0.15218145	31.641808	-3.6032782	9.635488	0.06456332	-0.45230058	-0.819422	0.34612635
20150502_223419	20150502_223419.803	1.6986861	7.941567	5.831078	1.9590555	7.7055883	5.7405477	-0.08065144	0.12044359	-0.1542479	-0.26036942	0.2359785	0.09053075	31.496256	-3.0514445	9.325702	0.067431845	-0.4502954	-0.82087153	0.34475654
20150502_223419	20150502_223419.836	1.5861586	7.6949644	5.911284	1.8918682	7.7034936	5.765986	-0.05082403	0.11511727	-0.13081208	-0.30570963	-0.008529344	0.14529811	31.437214	-2.497715	8.989731	0.0701474	-0.44843468	-0.82210207	0.34370622
20150502_223419	20150502_223419.870	1.555034	7.8086886	5.9172697	1.8245313	7.701399	5.790227	-0.06467247	0.08635513	-0.15531316	-0.26949733	0.10729016	0.12704232	31.386637	-2.0823894	8.67807	0.07258075	-0.44666177	-0.82352686	0.34209472
