20150503_221823	20150503_221823.530	-0.29328972	1.887828	9.726444	-0.030376434	1.6929998	9.659257	0.29304758	-0.09311077	-0.011518172	-0.2629133	0.19482817	0.06718729	-64.2376	-38.882717	28.9786	0.013356162	-0.08562879	-0.98693067	0.13585739
20150503_221823	20150503_221823.563	0.20829555	1.3611037	9.877279	-0.0043394906	1.7802386	9.643695	0.322875	-0.046239134	0.057724018	0.21263504	-0.41913494	0.2335843	-64.17827	-38.22437	29.823526	0.012726322	-0.09025705	-0.9864081	0.13671426
20150503_221823	20150503_221823.596	0.19871874	1.9261353	9.9790325	0.034117375	1.86224	9.628133	0.25576332	-0.0952413	0.028961876	0.16460137	0.063895255	0.35090017	-64.25948	-37.766148	30.752697	0.011392238	-0.09471907	-0.98596346	0.13702089
20150503_221823	20150503_221823.629	-0.23343466	1.9776106	9.61272	0.071377136	1.937807	9.612869	0.23126225	-0.14956978	0.009787117	-0.3048118	0.0398036	-1.496376E-4	-64.22833	-37.53859	31.62719	0.010029701	-0.098855965	-0.9855969	0.13684218
20150503_221823	20150503_221823.662	-0.22385786	1.827973	9.187749	0.09307459	2.0157683	9.596708	0.25469807	-0.10589394	-0.0072571137	-0.31693244	-0.18779519	-0.40895957	-63.986416	-37.36222	32.406506	0.0094434535	-0.103012145	-0.98523164	0.13644761
20150503_221823	20150503_221823.696	0.23463176	1.6723499	8.785523	0.10354923	2.0968719	9.579201	0.2813297	-0.022803316	-0.029627668	0.13108255	-0.4245219	-0.79367787	-63.61752	-37.245144	33.0603	0.009435146	-0.107255705	-0.9848527	0.13591354
20150503_221823	20150503_221823.728	0.62967503	1.7010803	8.525752	0.11507132	2.171541	9.562442	0.2600244	0.020872524	-0.021105552	0.51460373	-0.47046062	-1.0366893	-63.364952	-37.194447	33.613697	0.009360991	-0.11117891	-0.98445016	0.13568099
20150503_221823	20150503_221823.761	0.8834604	1.5801731	8.117541	0.14754269	2.2378304	9.54673	0.24404542	-0.012150672	0.0055260593	0.73591775	-0.65765727	-1.4291887	-63.203182	-36.963142	34.21761	0.008209077	-0.11481846	-0.9840144	0.13588595
20150503_221823	20150503_221823.794	0.58777654	1.3634979	8.1642275	0.19393034	2.28347	9.535058	0.20995696	-0.085653916	0.044940844	0.39384618	-0.919972	-1.37083	-62.968357	-36.632442	34.919163	0.006257605	-0.11749735	-0.98362064	0.13654971
20150503_221823	20150503_221823.827	-0.12569559	1.8555063	8.042124	0.23193829	2.3157916	9.526379	0.113017894	-0.15383084	0.014048175	-0.3576339	-0.46028528	-1.4842554	-62.70041	-36.512657	35.558006	0.0045385873	-0.119439915	-0.9834166	0.13640088
20150503_221823	20150503_221823.860	-0.16280572	1.851915	8.47308	0.25139117	2.3310547	9.522189	0.07253785	-0.10269815	0.015113439	-0.4141969	-0.47913963	-1.0491092	-62.499252	-36.4873	36.040413	0.0036541102	-0.120363325	-0.9833128	0.13636494
20150503_221823	20150503_221823.893	-0.7230489	2.1057005	9.370906	0.23298575	2.3331497	9.522189	0.02673148	-0.056891777	-0.011518172	-0.95603466	-0.22744916	-0.15128362	-62.4292	-36.274517	36.501064	0.0045388974	-0.12034349	-0.9833816	0.13585842
20150503_221823	20150503_221823.926	-0.7158663	3.515885	8.983045	0.1810615	2.3699603	9.514109	-0.028662272	0.0336557	-0.103130914	-0.89692783	1.1459248	-0.53106385	-62.420776	-35.925266	36.993755	0.007213574	-0.12188748	-0.9834337	0.13397552
20150503_221823	20150503_221823.959	0.51116204	2.815581	9.064447	0.13123219	2.4298155	9.499893	0.13432318	0.19983695	-0.0104529075	0.37992987	0.38576576	-0.43544543	-62.369114	-35.715385	37.43372	0.0102136005	-0.124637954	-0.98302335	0.13426133
20150503_221823	20150503_221823.992	0.7577648	2.44448	8.403648	0.10803835	2.5167549	9.4774475	0.25150228	0.1529653	0.0065913238	0.6497265	-0.07227496	-1.0737995	-62.292038	-35.660656	37.731525	0.012088106	-0.12896688	-0.98237056	0.13479385
20150503_221824	20150503_221824.025	0.59855044	2.0518308	7.7368627	0.11866262	2.6090813	9.452309	0.3015697	0.01980726	-0.020040287	0.4798878	-0.55725044	-1.7154455	-62.21825	-35.602665	37.90251	0.012181301	-0.13383052	-0.98174876	0.13457505
20150503_221824	20150503_221824.058	0.320823	2.147599	7.7105265	0.13946225	2.6862943	9.430461	0.25150228	-0.030260168	0.040679786	0.18136078	-0.5386954	-1.7199347	-62.071835	-35.407272	38.261196	0.0117637105	-0.1379859	-0.9810958	0.13517645
20150503_221824	20150503_221824.091	0.20709845	2.3307555	8.124723	0.15607202	2.7370214	9.415498	0.16628112	-0.022803316	0.075833514	0.051026423	-0.4062661	-1.290774	-61.80107	-35.170776	38.80204	0.011448777	-0.14073312	-0.9805465	0.13635139
20150503_221824	20150503_221824.124	0.30166942	2.6013002	8.700529	0.16699557	2.7627592	9.407866	0.07786417	0.0027630297	0.06837666	0.13467385	-0.16145898	-0.70733696	-61.5097	-35.18387	39.144863	0.011248186	-0.14213245	-0.980187	0.137497
